OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y,x,y
3043,PIRATE O,,11901 S 700 E,DRAPER,84020,Grocery Store,100,AddressPoints.AddressGrid,R62269,426259.1627263,4487392.96916853,426259.1627,4487392.9692
3044,GNC,9491,1380 S PROVIDENCE CTR STE C,CEDAR CITY,84720,Health Food,90.9199981689453,AddressPoints.AddressGrid,R62271,315978.952294705,4169385.29612953,315978.9523,4169385.2961
3045,PHILLIPS 66 ,,195 N MAIN ST,PANGUITCH,84759,Convenience Grocery,100,AddressPoints.AddressGrid,R62274,373618.024586079,4187434.73090528,373618.0246,4187434.7309
3046,HIDDEN FALLS PETRO US,,875 N ST RD 24,TORREY,84775,Convenience Grocery,,Manually Placed,R62354,466148,4240718,466148,4240718
3047,COSTCO,484,648 E 800 S,OREM,84097,Supermarket,100,AddressPoints.AddressGrid,R62403,442152.431134348,4459055.18337951,442152.4311,4459055.1834
3048,TARGET,0768,6748 S REDWOOD RD,WEST JORDAN,84084,Grocery Store,100,AddressPoints.AddressGrid,R62455,420407.691671343,4497965.49835235,420407.6917,4497965.4984
3049,WALGREENS,5929,5630 W 4100 S,WEST VALLEY CITY,84128,Convenience Grocery,100,AddressPoints.AddressGrid,R63217,413305.736426727,4504027.61793805,413305.7364,4504027.6179
3050,ZION RIVER RESORT,,551 E HWY 9,VIRGIN,84779,Convenience Grocery,100,AddressPoints.AddressGrid,R63314,306780.493897645,4119625.012105,306780.4939,4119625.0121
3051,DOLLAR TREE,2605,501 N STATE ST,OREM,84057,Convenience Grocery,100,AddressPoints.AddressGrid,R63330,440457.392993429,4461984.09662928,440457.393,4461984.0966
3052,COSTCO,487,11100 S AUTO MALL DR,SANDY,84070,Supermarket,100,Centerlines.StatewideRoads,R63523,424369.200754823,4489123.35846848,424369.2008,4489123.3585
3053,DOLLAR TREE,2641,1033 S UNIVERSITY AVE,PROVO,84601,Convenience Grocery,100,AddressPoints.AddressGrid,R63526,444092.83259478,4452365.36444603,444092.8326,4452365.3644
3054,MACEYS,,972 N MAIN ST,TOOELE,84074,Grocery Store,100,AddressPoints.AddressGrid,R63667,390231.762341877,4489529.09465457,390231.7623,4489529.0947
3055,MIRAMONTE STATION,,386 N BLUFF ST,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R63689,269412.561096678,4110750.72314809,269412.5611,4110750.7231
3056,WAL-MART,1440,99 W 1280 N,TOOELE,84074,Supermarket,100,AddressPoints.AddressGrid,R63801,389891.331873745,4490285.81718457,389891.3319,4490285.8172
3057,ANAYAS MARKET,,1556 W 7800 S,WEST JORDAN,84088,Specialty Grocery,100,AddressPoints.AddressGrid,R63809,420868.736365451,4495921.4676438,420868.7364,4495921.4676
3058,WAL-MART,2794,777 N MAIN ST,EPHRAIM,84647,Supermarket,92.4300003051758,AddressPoints.AddressGrid,R63821,462153.405060934,4377570.72664407,462153.4051,4377570.7266
3059,WALGREENS,6183,515 S 500 W,BOUNTIFUL,84010,Convenience Grocery,100,AddressPoints.AddressGrid,R63915,424886.115214844,4526236.67379172,424886.1152,4526236.6738
3060,SMITHS,147,5620 W 4100 S,WEST VALLEY CITY,84128,Supermarket,100,AddressPoints.AddressGrid,R63925,413345.212578138,4504157.36507015,413345.2126,4504157.3651
3061,CORNER MARKET,,8915 W 2700 S,MAGNA,84044,Convenience Grocery,100,Centerlines.StatewideRoads,R64055,406734.337111619,4507249.94890484,406734.3371,4507249.9489
3062,COSTCO,672,835 N 3050 E,SAINT GEORGE,84770,Supermarket,100,AddressPoints.AddressGrid,R64065,275860.545966289,4111411.63369643,275860.546,4111411.6337
3063,DOLLAR TREE,2645,585 N MAIN,LOGAN,84321,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R64125,430522.023233165,4621504.11985195,430522.0232,4621504.1199
3064,WAL-MART,1438,1330 S PROVIDENCE CTR DR,CEDAR CITY,84720,Supermarket,100,AddressPoints.AddressGrid,R64300,315793.454061093,4169539.70628481,315793.4541,4169539.7063
3065,BIG LOTS,4091,4041 W 5415 S,KEARNS,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R64349,416507.390831224,4500602.33959349,416507.3908,4500602.3396
3066,HARMONS (SO JORDAN),87,10507 S REDWOOD RD,SOUTH JORDAN,84095,Grocery Store,100,AddressPoints.AddressGrid,R64406,420714.284443829,4490391.39552851,420714.2844,4490391.3955
3067,WAL-MART SUPERCENTER,2921,534 HARRISVILLERD,HARRISVILLE,84404,Supermarket,,Manually Placed,R64410,418495,4569087,418495,4569087
3068,ALOHA NUTRITION,,1948 N 1000 W,LAYTON,84041,Health Food,100,Centerlines.StatewideRoads,R64476,417349.609451148,4548983.24309538,417349.6095,4548983.2431
3069,ACAPULCO RESTAURANT,,1430 W INDIANA AVE,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R64487,421329.370357226,4511584.1649774,421329.3704,4511584.165
3070,FABULOUS FREDDYS,,134 S RIVER RD,SAINT GEORGE,84790,Convenience Grocery,100,AddressPoints.AddressGrid,R64561,272868.495934064,4109669.7406842,272868.4959,4109669.7407
3071,WALGREENS,6282,4040 W 5415 S,TAYLORSVILLE,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R64578,416519.384731573,4500733.40932633,416519.3847,4500733.4093
3072,BIMBO BAKERIES USA,,2200 W 4700 S,SALT LAKE CITY,84129,Retail,100,AddressPoints.AddressGrid,R64653,419727.492035446,4502154.6064656,419727.492,4502154.6065
3073,WALGREENS,5875,7794 S REDWOOD RD,WEST JORDAN,84084,Convenience Grocery,100,AddressPoints.AddressGrid,R64743,420532.712246083,4495897.57729789,420532.7122,4495897.5773
3074,WAL-MART,3208,660 S 1750 W,SPRINGVILLE,84663,Supermarket,100,AddressPoints.AddressGrid,R64850,445129.835103698,4445430.11954353,445129.8351,4445430.1195
3075,WAL-MART,1439,625 W TELEGRAPH,WASHINGTON,84780,Supermarket,90.9199981689453,AddressPoints.AddressGrid,R64856,276310.46689211,4111846.15676527,276310.4669,4111846.1568
3076,WAL-MART,3220,2610 PIONEER RD,SAINT GEORGE,84770,Supermarket,100,AddressPoints.AddressGrid,R65034,269960.215255759,4105048.07252005,269960.2153,4105048.0725
3077,EASY SHOP,,251 17TH ST,OGDEN,84404,Convenience Grocery,100,AddressPoints.AddressGrid,R65045,418370.761240426,4565486.61871119,418370.7612,4565486.6187
3078,RANDALLS MARKET,,3235 W 4100 S,WEST VALLEY CITY,84119,Salvage Grocery,100,AddressPoints.AddressGrid,R65046,418162.653495302,4503882.25715622,418162.6535,4503882.2572
3079,HALAL MARKET,,2407 S REDWOOD RD,WEST VALLEY CITY,84119,Grocery Store,100,AddressPoints.AddressGrid,R65285,420741.996409756,4507940.7480053,420741.9964,4507940.748
3080,ENVIOS Y PAN,,1252 W 500 N,SALT LAKE CITY,84116,Convenience Grocery,100,AddressPoints.AddressGrid,R65290,421737.79642525,4514798.77390804,421737.7964,4514798.7739
3081,GOOD EARTH NATURAL FOODS,,1050 W RIVERDALE RD,RIVERDALE,84405,Health Food,100,AddressPoints.AddressGrid,R65511,415811.466168693,4558961.78377782,415811.4662,4558961.7838
3082,WALGREENS,6669,10429 S REDWOOD RD,SOUTH JORDAN,84095,Convenience Grocery,100,AddressPoints.AddressGrid,R65594,420607.870773114,4490527.87400225,420607.8708,4490527.874
3083,WALGREENS,5737,909 E 2100 S,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R65597,426969.72649065,4508691.87384588,426969.7265,4508691.8738
3084,DANS,,2029 E 7000 S,SALT LAKE CITY,84121,Supermarket,100,Centerlines.StatewideRoads,R6561,429516.392915827,4497383.36369647,429516.3929,4497383.3637
3085,WAL-MART SUPERCENTER,3232,7671 S 3800 W,WEST JORDAN,84084,Supermarket,100,Centerlines.StatewideRoads,R66011,417065.386245147,4496077.87632891,417065.3862,4496077.8763
3086,SAMS CLUB,4730,7571 S 3800 W,WEST JORDAN,84084,Grocery Store,100,Centerlines.StatewideRoads,R66012,417102.975718945,4496259.30714236,417102.9757,4496259.3071
3087,ASIAN MARKET COMPANY,,24 N 500 W,PROVO,84601,Specialty Grocery,100,AddressPoints.AddressGrid,R66056,443241.641567016,4453959.5786446,443241.6416,4453959.5786
3088,EUROPA MARKET,,2850 S REDWOOD RD -A1,SALT LAKE CITY,84119,Grocery Store,90.9199981689453,Centerlines.StatewideRoads,R66127,420672.333281277,4506918.07630197,420672.3333,4506918.0763
3089,ANAYAS MARKET ROSE PARK,,660 N 1200 W,SALT LAKE CITY,84116,Specialty Grocery,100,AddressPoints.AddressGrid,R66170,421937.04274545,4515180.01705044,421937.0427,4515180.0171
3090,EL PARAISO,,3556 S 5600 W,WEST VALLEY CITY,84120,Specialty Grocery,100,AddressPoints.AddressGrid,R66184,413354.881485617,4505434.99738016,413354.8815,4505434.9974
3091,WAL-MART SUPERCENTER,3454,1200 S COMMERCE WAY,PERRY,84302,Supermarket,100,AddressPoints.AddressGrid,R66342,413989.103343332,4592998.2175874,413989.1033,4592998.2176
3092,DFA/BEAVER CHEESE PLANT,,200 S 330 W,BEAVER,84713,Convenience Grocery,92.4300003051758,AddressPoints.AddressGrid,R66359,356097.915507641,4236956.00009382,356097.9155,4236956.0001
3093,TARGET T,,275 S RIVER RD,SAINT GEORGE,84770,Grocery Store,100,AddressPoints.AddressGrid,R66515,273040.782082439,4109386.58578895,273040.7821,4109386.5858
3094,MACEYS,,931 W STATE ST,PLEASANT GROVE,84062,Supermarket,100,AddressPoints.AddressGrid,R66831,435962.73626617,4468540.7366298,435962.7363,4468540.7366
3095,KENTS,,3535 W 5600 S,ROY,84067,Supermarket,100,Centerlines.StatewideRoads,R66901,410618.949395702,4557230.11902346,410618.9494,4557230.119
3096,WALGREENS,6281,1311 E 12300 S,DRAPER,84020,Convenience Grocery,100,Centerlines.StatewideRoads,R67319,427627.163000212,4486735.27921684,427627.163,4486735.2792
3097,HARMONS,14,672 E 11400 S,DRAPER,84020,Supermarket,100,AddressPoints.AddressGrid,R67444,426101.070172128,4488319.39529494,426101.0702,4488319.3953
3098,WALGREENS,6961,4668 S REDWOOD RD,TAYLORSVILLE,84123,Convenience Grocery,100,AddressPoints.AddressGrid,R67541,420599.211218828,4502371.75662311,420599.2112,4502371.7566
3099,FAMILY DOLLAR INC,25291,442 E 300 S,KANAB,84741,Convenience Grocery,100,AddressPoints.AddressGrid,R67589,364913.891694253,4100671.15510243,364913.8917,4100671.1551
3100,ALBERTSONS,1329,745 N DIXIE DOWN DR,SAINT GEORGE,84770,Supermarket,90.9199981689453,AddressPoints.AddressGrid,R67591,266809.641083859,4111521.92467561,266809.6411,4111521.9247
3101,EL MERCADITO ,,101 N 100 W,PAYSON,84651,Specialty Grocery,100,AddressPoints.AddressGrid,R67728,437383.90556121,4432983.96631428,437383.9056,4432983.9663
3102,WAL-MART SUPER CTR,3568,3180 S 5600 W,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R67807,413264.290296326,4506192.52739272,413264.2903,4506192.5274
3103,WAL-MART SUPER CTR,3568,3180 S 5600 W,WEST VALLEY CITY,84120,Supermarket,100,AddressPoints.AddressGrid,R67807,413264.290296326,4506192.52739272,413264.2903,4506192.5274
3104,SAMS CLUB, 4786,145 W CACHE VALLEY BLVD,LOGAN,84321,Grocery Store,100,AddressPoints.AddressGrid,R67813,430310.936155859,4622914.694419,430310.9362,4622914.6944
3105,WALGREENS,7052,391 W  ST GEORGE BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R67867,269737.426642477,4110168.25674545,269737.4266,4110168.2567
3106,FAMILY DOLLAR INC,25170,473 E 700 S,CLEARFIELD,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R67909,414602.560369507,4550797.44601229,414602.5604,4550797.446
3107,FAMILY DOLLAR INC,25256,1145 W GLENDALE DR,SALT LAKE CITY,84104,Convenience Grocery,92.4300003051758,AddressPoints.AddressGrid,R67913,421292.184393403,4510819.12398488,421292.1844,4510819.124
3108,ANAYAS MARKET,,1490 MUNCHKIN,PARK CITY,84060,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R67924,457597.846050356,4501275.50856232,457597.8461,4501275.5086
3109,GNC,834,976 N MAIN ST,TOOELE,84074,Health Food,100,Centerlines.StatewideRoads,R67925,390100.9086152,4489675.1027008,390100.9086,4489675.1027
3110,DOLLAR TREE,2678,964 N MAIN ST,TOOELE,84074,Convenience Grocery,100,Centerlines.StatewideRoads,R67926,390099.184946985,4489643.9341139,390099.1849,4489643.9341
3111,KIM HEANG MARKET,,1820 W 3600 S,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R68144,420445.615507155,4505293.16585398,420445.6155,4505293.1659
3112,EL CENTRO MARKET INC,,612 N FREEDOM BLVD,PROVO,84601,Specialty Grocery,100,AddressPoints.AddressGrid,R68167,443719.594667363,4454808.11750984,443719.5947,4454808.1175
3113,COSTCO,764,5201 S INTERMTN DR,MURRAY,84107,Supermarket,90.9199981689453,Centerlines.StatewideRoads,R68186,414251.428802074,4508769.99832392,414251.4288,4508769.9983
3114,WAL-MART NEIGHBORHOOD MK,5109,4570 S 4000 W,WEST VALLEY CITY,84120,Grocery Store,100,AddressPoints.AddressGrid,R68279,416405.933432736,4502664.52473739,416405.9334,4502664.5247
3115,SINCLAIR,,20 NO BEAR LK BLVD,LAKETOWN,84038,Convenience Grocery,100,AddressPoints.AddressGrid,R6841,473165.40662477,4631136.92729144,473165.4066,4631136.9273
3116,Z WORLD XPRESS,,1153 N MAIN ST,SUNSET,84015,Specialty Grocery,100,Centerlines.StatewideRoads,R70266,413866.240832127,4553744.80915644,413866.2408,4553744.8092
3117,FRANZ FAMILY BAKERIES,,5923 S 350 W,MURRAY,84107,Retail,100,AddressPoints.AddressGrid,R70361,423973.840916293,4499402.99828594,423973.8409,4499402.9983
3118,WALGREENS,7007,12623 S REDWOOD RD,RIVERTON,84065,Convenience Grocery,100,AddressPoints.AddressGrid,R70393,420530.324603704,4486104.75605264,420530.3246,4486104.7561
3119,WALGREENS,7495,5554 S 1900 W,ROY,84067,Convenience Grocery,100,AddressPoints.AddressGrid,R70394,413942.756629155,4557342.30790521,413942.7566,4557342.3079
3120,FAMILY DOLLAR INC,25584,690 E 200 N,ROOSEVELT,84066,Convenience Grocery,100,Centerlines.StatewideRoads,R70587,586567.303148913,4461778.80074889,586567.3031,4461778.8007
3121,DOLLAR TREE,2669,2122 W 1800 N,CLINTON,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R70827,410467.532704208,4554972.1099333,410467.5327,4554972.1099
3122,WAL-MART STORE INC,5206,1710 E SKYLINE DR,SOUTH OGDEN,84405,Grocery Store,100,AddressPoints.AddressGrid,R71047,421260.302754633,4556008.89664947,421260.3028,4556008.8966
3123,FAMILY DOLLAR INC,25137,817 WALL AVE,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R71057,418035.106057053,4566976.6676603,418035.1061,4566976.6677
3124,COUNTRY STORE,,4195 S 4000 W,DELTA,84624,Convenience Grocery,100,AddressPoints.AddressGrid,R71089,357507.626903682,4350405.85103107,357507.6269,4350405.851
3125,TARGET STORE T,,608 W MAIN ST,AMERICAN FORK,84003,Grocery Store,100,AddressPoints.AddressGrid,R71140,430745.612367945,4470116.58756132,430745.6124,4470116.5876
3126,WAL-MART MARKET,5110,1360 E  PKWY,DRAPER,84020,Supermarket,90.9199981689453,Centerlines.StatewideRoads,R71141,428052.768553352,4507812.95746637,428052.7686,4507812.9575
3127,FAMILY DOLLAR INC,25704,4711 W 3500 S,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R71222,415214.973237208,4505504.70539996,415214.9732,4505504.7054
3128,FAMILY DOLLAR INC,25761,1649 W 4200 S,TAYLORSVILLE,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R71243,420762.656825448,4503587.23365964,420762.6568,4503587.2337
3129,MARIAS MARKET INC,,4865 W 3500 S STE - D,WEST VALLEY CITY,84120,Specialty Grocery,90.9199981689453,Centerlines.StatewideRoads,R71246,414929.12832328,4508765.2525101,414929.1283,4508765.2525
3130,EMERGENCY ESSENTIALS,,216 E UNIVERSITY PKWY,OREM,84058,Retail,100,AddressPoints.AddressGrid,R71407,441366.430400707,4458178.75852193,441366.4304,4458178.7585
3131,STOP & GO MARKET,,809 28TH ST,OGDEN,84403,Convenience Grocery,100,AddressPoints.AddressGrid,R71439,419597.682253834,4562965.49807331,419597.6823,4562965.4981
3132,USA MINI MART,,3031 HARRISON BLVD,OGDEN,84403,Convenience Grocery,100,AddressPoints.AddressGrid,R71442,420464.50085344,4562408.28638365,420464.5009,4562408.2864
3133,FAMILY DOLLAR INC,25136,2538 MONROE BLVD,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R71474,419603.620035028,4563570.518299,419603.62,4563570.5183
3134,FAMILY DOLLAR INC,25853,112 W MAIN,TREMONTON,84337,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R71540,402841.904140153,4618472.05766696,402841.9041,4618472.0577
3135,FAMILY DOLLAR INC,25631,4760 W 4715 S,WEST VALLEY CITY,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R71561,415095.270909634,4502356.8599622,415095.2709,4502356.86
3136,SMITHS FOOD & DRUG,108,5560 W 13400 S,HERRIMAN,84065,Grocery Store,100,AddressPoints.AddressGrid,R71658,413282.075795683,4484761.70373364,413282.0758,4484761.7037
3137,COSTCO WHOLESALE,770,3656 WALL AVE SOUTH,OGDEN,84403,Supermarket,92.4300003051758,AddressPoints.AddressGrid,R71705,418017.940091724,4561006.93521647,418017.9401,4561006.9352
3138,BANDAR GROCERY STORE,,1735 S REDWOOD RD - 120,SALT LAKE CITY,84104,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R71736,420739.734066393,4509439.4077813,420739.7341,4509439.4078
3139,CHEVRON SUNMART,870,8980 S REDWOOD RD,WEST JORDAN,84088,Grocery Store,100,AddressPoints.AddressGrid,R71762,420462.663134524,4493458.61800988,420462.6631,4493458.618
3140,ARMANDOS MERCADO,,72 N MAIN ST,HEBER CITY,84032,Grocery Store,100,AddressPoints.AddressGrid,R71815,464991.963797334,4484288.61641179,464991.9638,4484288.6164
3141,AZTECA DE ORO MARKET,,499 S STATE,CLEARFIELD,84015,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R71843,414507.284389192,4551091.60633787,414507.2844,4551091.6063
3142,DOLLAR TREE,2604,326 S 500 W,BOUNTIFUL,84010,Convenience Grocery,100,AddressPoints.AddressGrid,R71862,424628.221993632,4526501.90396648,424628.222,4526501.904
3143,WAL-MART SUPERCENTER,5234,1632 N 2000 W,CLINTON,84015,Supermarket,100,AddressPoints.AddressGrid,R71883,410897.496281043,4554561.97840643,410897.4963,4554561.9784
3144,WAL-MART SUPERCENTER,5168,10 E 1300 S,RICHFIELD,84701,Grocery Store,100,AddressPoints.AddressGrid,R71884,405734.564207671,4289406.52362391,405734.5642,4289406.5236
3145,RITE AID,6129,8645 S HIGHLAND DR,SANDY,84093,Convenience Grocery,100,AddressPoints.AddressGrid,R71929,429730.453654324,4493989.6073997,429730.4537,4493989.6074
3146,BIG LOTS,4108,3801 WASHINGTON BLVD,OGDEN,84403,Convenience Grocery,100,Centerlines.StatewideRoads,R71941,418553.725980548,4560726.80802583,418553.726,4560726.808
3147,WAL-MART SUPER CENTER,5167,1052 S TURF FARM RD,PAYSON,84651,Supermarket,100,AddressPoints.AddressGrid,R72182,435428.54479036,4431151.67702235,435428.5448,4431151.677
3148,HONEYS MARKET PLACE,,260 E 300 S,KANAB,84741,Grocery Store,100,AddressPoints.AddressGrid,R7233,364585.810140351,4100662.37024913,364585.8101,4100662.3702
3149,WALGREENS,6988,3863 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R72331,416793.121317379,4493428.2886867,416793.1213,4493428.2887
3150,WAL-MART NH MARKET- GROC,5205,1356 E HWY 193,LAYTON,84041,Supermarket,100,Centerlines.StatewideRoads,R72335,421051.285924959,4550412.22602796,421051.2859,4550412.226
3151,JUBILEE FOODS,,377 W MAIN ST,DELTA,84624,Supermarket,100,AddressPoints.AddressGrid,R7239,363586.223310121,4357016.75246701,363586.2233,4357016.7525
3152,DOLLAR TREE,2646,3344 S 1300 E,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R72451,427723.755091787,4505694.11574732,427723.7551,4505694.1157
3153,3 AMIGOS MARKET,,325 N BLUFF ST,SAINT GEORGE,84770,Grocery Store,100,Centerlines.StatewideRoads,R72778,269369.094604095,4110637.66103512,269369.0946,4110637.661
3154,GNC,1605,651 W MARKET PL,CENTERVILLE,84014,Health Food,90.9199981689453,AddressPoints.AddressGrid,R72847,425119.651699363,4530164.96504003,425119.6517,4530164.965
3155,RITE AID,6126,774 S STATE ST,OREM,84058,Convenience Grocery,100,Centerlines.StatewideRoads,R72869,441437.454324356,4459382.59863546,441437.4543,4459382.5986
3156,JUBA HALAAL AFRICAN MARKET,,2350 S REDWOOD RD,WEST VALLEY CITY,84119,Retail,100,AddressPoints.AddressGrid,R72909,420656.911416156,4508081.06898223,420656.9114,4508081.069
3157,RITE AID,6149,615 E ST GEORGE BLVD,ST GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R72946,271647.756338828,4110233.3147795,271647.7563,4110233.3148
3158,GEORGES INTL GROC & DELI INC,,2715 S STATE ST,SALT LAKE CITY,84115,Grocery Store,100,AddressPoints.AddressGrid,R72991,424995.160164917,4507194.69677491,424995.1602,4507194.6968
3159,WAL-MART SUPERCENTER,3589,350 W HOPE AVE,SALT LAKE CITY,84115,Grocery Store,100,AddressPoints.AddressGrid,R73030,423891.032188169,4510322.62663002,423891.0322,4510322.6266
3160,WAL-MART SUPERCENTER,5270,585 N STATE ST,LINDON,84042,Grocery Store,100,AddressPoints.AddressGrid,R73031,437849.885644376,4466690.4390847,437849.8856,4466690.4391
3161,WAL-MART SUPERCENTER,5350,4627 S 900 E,SALT LAKE CITY,84117,Grocery Store,100,AddressPoints.AddressGrid,R73032,426977.3836528,4502462.77939791,426977.3837,4502462.7794
3162,WAL-MART SUPERCENTER,5233,5675 W 6200 S,WEST VALLEY CITY,84118,Supermarket,100,AddressPoints.AddressGrid,R73046,413187.092179741,4498827.38852395,413187.0922,4498827.3885
3163,SALVATION ARMY FOOD PANTRY,,438 S 900 W,SALT LAKE CITY,84104,Salvage Grocery,100,AddressPoints.AddressGrid,R73061,422562.591126766,4512475.72317181,422562.5911,4512475.7232
